Count,Attributes
1,"('NOTAMC', 'A4284/24')"
1,"('A4284/24', 'Q)')"
1,"('B)', '2411251411')"
1,"('2411251411', 'E)')"
1,"('TWY', 'NORTH')"
1,"('NORTH', 'TWY')"
1,"('TAX', 'DLY')"
1,"('DLY', '1700-1100')"
1,"('(ASR', '1060534)')"
1,"('1060534)', '383939.00N0851209.00W')"
1,"('383939.00N0851209.00W', '(2.0NM')"
1,"('(2.0NM', 'S')"
1,"('S', '8I1)')"
1,"('8I1)', '1089.2FT')"
1,"('1089.2FT', '(239.5FT')"
1,"('(ASR', '1207500)')"
1,"('1207500)', '375602.90N0843521.90W')"
1,"('375602.90N0843521.90W', '(6.2NM')"
1,"('(6.2NM', 'S')"
1,"('S', 'LEX)')"
1,"('LEX)', '1256.6FT')"
1,"('1256.6FT', '(275.6FT')"
1,"('(275.6FT', 'AGL)')"
1,"('TXL', 'B')"
1,"('B', 'S')"
1,"('S', '130FT')"
1,"('130FT', 'CLSD')"
1,"('SFO', 'AD')"
1,"('23-32.', 'CHANGE')"
1,"('NIGHT.', '2302282033-2502282033EST')"
1,"('UNKNOWN)', '380756N0901628W')"
1,"('380756N0901628W', '(18.4NM')"
1,"('(18.4NM', 'NE')"
1,"('NE', '1BT)')"
1,"('1BT)', '797FT')"
1,"('797FT', '(413FT')"
1,"('(413FT', 'AGL)')"
1,"('(ASR', '1262411)')"
1,"('1262411)', '385153.10N0794825.80W')"
1,"('385153.10N0794825.80W', '(2.7NM')"
1,"('ESE', 'EKN)')"
1,"('EKN)', '2991.1FT')"
1,"('2991.1FT', '(165.0FT')"
1,"('UNKNOWN)', '380209N1220610W')"
1,"('380209N1220610W', '(3.2NM')"
1,"('NW', 'CCR)')"
1,"('CCR)', '347FT')"
1,"('347FT', '(335FT')"
1,"('(335FT', 'AGL)')"
1,"('0.10', 'DA')"
1,"('8029/HAT', '349')"
1,"('349', 'ALL')"
1,"('CATS.', 'DELETE')"
1,"('SOLID', '100FT')"
1,"('AT', '2411060323.')"
1,"('2411060323.', 'COND')"
1,"('(ASR', '1033948)')"
1,"('1033948)', '391544.00N0802800.00W')"
1,"('391544.00N0802800.00W', '(11.3NM')"
1,"('(11.3NM', 'W')"
1,"('CKB)', '1867.8FT')"
1,"('1867.8FT', '(274.9FT')"
1,"('PAPI', 'US')"
1,"('AT', '2301101945.')"
1,"('OUTLET', '255.400')"
1,"('255.400', 'U/S')"
1,"('3000.', '2306051430-2506051430EST')"
1,"('(ASR', '1252944)')"
1,"('1252944)', '382234.00N0915601.00W')"
1,"('382234.00N0915601.00W', '(8.0NM')"
1,"('SW', '1H3)')"
1,"('1H3)', '1191.3FT')"
1,"('1191.3FT', '(289.7FT')"
1,"('A3607/24', 'NOTAMC')"
1,"('NOTAMC', 'A3602/24')"
1,"('A3602/24', 'Q)')"
1,"('UNKNOWN)', '374143N1130538W')"
1,"('374143N1130538W', '(.39NM')"
1,"('(.39NM', 'SE')"
1,"('UNKNOWN', '(164FT')"
1,"('UNKNOWN)', '374730N0965206W')"
1,"('374730N0965206W', '(3NM')"
1,"('(3NM', 'WNW')"
1,"('WNW', 'EQA)')"
1,"('EQA)', 'UNKNOWN')"
1,"('UNKNOWN', '(310FT')"
1,"('OF', '372238N0982849W')"
1,"('372238N0982849W', '(7.3NM')"
1,"('K51)', '2267FT')"
1,"('2267FT', '(464FT')"
1,"('(464FT', 'AGL)')"
1,"('SHD', 'SVC')"
1,"('WIND', 'NOT')"
1,"('21L,', 'ORIG...')"
1,"('TOWER', 'CLOSED.;')"
1,"('CLOSED.;', 'LOC:')"
1,"('21L,', 'ORIGA.')"
1,"('IAP', 'HOPKINS')"
1,"('HOPKINS', 'FLD,')"
1,"('FLD,', 'NUCLA,')"
1,"('NUCLA,', 'CO.')"
1,"('(GPS)-A,', 'AMDT')"
1,"('1...', 'DISREGARD')"
1,"('NOTE:', 'ALL')"
1,"('ALL', 'ARRIVALS')"
1,"('ARRIVALS', 'ON')"
1,"('ON', 'V244')"
1,"('V244', 'DESCEND')"
1,"('DESCEND', 'TO')"
1,"('TO', '12000')"
1,"('12000', 'IN')"
1,"('IN', 'PAROX')"
1,"('PAROX', 'HOLDING')"
1,"('PATTERN', 'BEFORE')"
1,"('BEFORE', 'DEPARTING')"
1,"('DEPARTING', 'PAROX.')"
1,"('PAROX.', 'DISREGARD')"
1,"('DISREGARD', 'ARRIVAL')"
1,"('ARRIVAL', 'HOLDING')"
1,"('HOLDING', 'AT')"
1,"('AT', 'PAROX:')"
1,"('PAROX:', 'HOLD')"
1,"('HOLD', 'NW,')"
1,"('NW,', 'LT,')"
1,"('LT,', '139.70')"
1,"('139.70', 'INBOUND,')"
1,"('INBOUND,', '12000.')"
1,"('12000.', '2406101926-2606101926EST')"
1,"('S-LOC', 'VISIBILITY')"
1,"('3/8', 'SM;')"
1,"('INCREASE', 'RIPME')"
1,"('RIPME', 'FIX')"
1,"('30', 'ALL')"
1,"('SM.', '2302222110-2502222110EST')"
1,"('A3279/24', 'NOTAMC')"
1,"('NOTAMC', 'A3251/24')"
1,"('A3251/24', 'Q)')"
1,"('B)', '2411240112')"
1,"('2411240112', 'E)')"
1,"('COM', 'CLR')"
1,"('DELIVERY', '118.75')"
1,"('118.75', 'U/S')"
1,"('26', 'VASI')"
1,"('01L', 'RVRT')"
1,"('MD.', 'VOR-A,')"
1,"('EMI', 'VOR')"
1,"('VOR', 'R-179')"
1,"('R-179', 'UNUSABLE.')"
1,"('R', 'LOCATION')"
1,"('A', 'MISSING')"
1,"('OF', '374248.20N1213351W')"
1,"('374248.20N1213351W', '(6.0NM')"
1,"('W', 'TCY)')"
1,"('TCY)', 'SFC-400FT')"
1,"('(ASR', '1303663)')"
1,"('1303663)', '382046.47N0850016.54W')"
1,"('382046.47N0850016.54W', '(10.9NM')"
1,"('FFT)', '1045FT')"
1,"('1045FT', '(315FT')"
1,"('OF', 'BSR049024')"
1,"('BSR049024', 'SFC-5000FT')"
1,"('SFC-5000FT', 'AVOIDANCE')"
1,"('DLY', '1600-0200')"
1,"('C', 'SFC')"
1,"('LVK', 'OBST')"
1,"('THAN', '30000LB')"
1,"('(ASR', '1259710)')"
1,"('1259710)', '381524.00N0931734.00W')"
1,"('381524.00N0931734.00W', '(6.0NM')"
1,"('(6.0NM', 'SSE')"
1,"('SSE', 'RAW)')"
1,"('RAW)', '1121.4FT')"
1,"('1121.4FT', '(259.8FT')"
1,"('AS', '.35NM')"
1,"('.35NM', 'RADIUS')"
1,"('OF', '383621N0773502W')"
1,"('383621N0773502W', '(6NM')"
1,"('(6NM', 'E')"
1,"('E', 'HWY)')"
1,"('HWY)', 'SFC-1200FT')"
1,"('DLY', '1400-2200')"
1,"('(ASR', '1016038)')"
1,"('1016038)', '374940.00N1221854.00W')"
1,"('374940.00N1221854.00W', '(7.9NM')"
1,"('OAK)', '262.5FT')"
1,"('262.5FT', '(257.9FT')"
1,"('UNKNOWN)', '390808.07N0844336.71W')"
1,"('390808.07N0844336.71W', '(5.6NM')"
1,"('(5.6NM', 'NNW')"
1,"('CVG)', '478FT')"
1,"('478FT', '(208FT')"
1,"('A3624/24', 'NOTAMC')"
1,"('NOTAMC', 'A3621/24')"
1,"('A3621/24', 'Q)')"
1,"('B)', '2411242025')"
1,"('2411242025', 'E)')"
1,"('M1', 'BTN')"
1,"('19L', 'AND')"
1,"('36C,', 'ORIG-D...')"
1,"('DA', '1336/HAT')"
1,"('1336/HAT', '486')"
1,"('INOPERATIVE', 'ALSF,')"
1,"('ALSF,', 'INCREASE')"
1,"('CRANE', '1087FT')"
1,"('1087FT', 'MSL')"
1,"('MSL', '2907FT')"
1,"('2907FT', 'SOUTHEAST')"
1,"('36C', '(2021-ASO-1717-NRA,')"
1,"('(2021-ASO-1717-NRA,', '2019-ASO-3736-NRA).')"
1,"('2019-ASO-3736-NRA).', '2410081802-2412151802EST')"
1,"('(ASR', '1036517)')"
1,"('1036517)', '392031.00N0763510.00W')"
1,"('392031.00N0763510.00W', '(4.3NM')"
1,"('(4.3NM', 'N')"
1,"('N', '4MD)')"
1,"('4MD)', '503.0FT')"
1,"('503.0FT', '(248.0FT')"
1,"('(ASR', '1325624)')"
1,"('1325624)', '391622.10N0781516.50W')"
1,"('391622.10N0781516.50W', '(9.29NM')"
1,"('(9.29NM', 'NNW')"
1,"('OKV)', '1035FT')"
1,"('1035FT', '(350FT')"
1,"('CHART', 'LOUISVILLE')"
1,"('KY.', 'LLIZY')"
1,"('LLIZY', 'ONE')"
1,"('DEPARTURE', '(RNAV)')"
1,"('(RNAV)', '(LLIZY1.LLIZY)')"
1,"('(LLIZY1.LLIZY)', '...')"
1,"('DELETE', 'DEPARTURE')"
1,"('ROUTE', 'BETWEEN')"
1,"('BETWEEN', 'BAALK')"
1,"('BAALK', 'WP')"
1,"('WP', 'AND')"
1,"('AND', 'RRROE')"
1,"('RRROE', 'WP.')"
1,"('AT', '2411061435.')"
1,"('(ASR', '1272479)')"
1,"('1272479)', '380428.70N0873001.10W')"
1,"('380428.70N0873001.10W', '(2.4NM')"
1,"('(2.4NM', 'NNE')"
1,"('EVV)', '606.3FT')"
1,"('606.3FT', '(158.1FT')"
1,"('(158.1FT', 'AGL)')"
1,"('(ASR', '1250086)')"
1,"('1250086)', '384059.90N0830045.30W')"
1,"('384059.90N0830045.30W', '(12.3NM')"
1,"('(12.3NM', 'SW')"
1,"('PMH)', '2280.5FT')"
1,"('2280.5FT', '(1220.1FT')"
1,"('(1220.1FT', 'AGL)')"
1,"('ODP', 'AUGUSTA')"
1,"('2...', 'DEPARTURE')"
1,"('NA.', '2410310500-2610310500EST')"
1,"('(ASR', '1308688)')"
1,"('1308688)', '383513.30N0860523.20W')"
1,"('383513.30N0860523.20W', '(3.11NM')"
1,"('(3.11NM', 'ESE')"
1,"('I83)', '1172FT')"
1,"('1172FT', '(336FT')"
1,"('(336FT', 'AGL)')"
1,"('LVK', 'APRON')"
1,"('LEX', 'AD')"
1,"('(ASR', '1255569)')"
1,"('1255569)', '381557.50N0854249.70W')"
1,"('381557.50N0854249.70W', '(3.3NM')"
1,"('NW', 'LOU)')"
1,"('LOU)', '822.2FT')"
1,"('822.2FT', '(392.1FT')"
1,"('(392.1FT', 'AGL)')"
1,"('36C', 'PAPI')"
1,"('COM', 'GND')"
1,"('OUTLET', '121.5')"
1,"('121.5', 'U/S')"
1,"('21', 'PULSATING')"
1,"('(ASR', '1278064)')"
1,"('1278064)', '383123.10N0981448.40W')"
1,"('383123.10N0981448.40W', '(11.0NM')"
1,"('(11.0NM', 'N')"
1,"('N', 'LYO)')"
1,"('LYO)', '2079.1FT')"
1,"('2079.1FT', '(305.1FT')"
1,"('OAK,', 'NUQ,')"
1,"('NUQ,', 'SJC,')"
1,"('SJC,', 'APV,')"
1,"('APV,', 'CVH.')"
1,"('9...', 'ADD')"
1,"('19L,', 'CRANE')"
1,"('CRANE', '3420FT')"
1,"('3420FT', 'FROM')"
1,"('DER,', '606FT')"
1,"('606FT', 'LEFT')"
1,"('CRANE', '3453FT')"
1,"('3453FT', 'FROM')"
1,"('DER,', '696FT')"
1,"('696FT', 'LEFT')"
1,"('CRANE', '3515FT')"
1,"('3515FT', 'FROM')"
1,"('DER,', '556FT')"
1,"('556FT', 'LEFT')"
1,"('CRANE', '3546FT')"
1,"('3546FT', 'FROM')"
1,"('DER,', '660FT')"
1,"('660FT', 'LEFT')"
1,"('(2024-AWP-7296-OE).', 'RWY')"
1,"('19R,', 'CRANE')"
1,"('CRANE', '3670FT')"
1,"('3670FT', 'FROM')"
1,"('DER,', '1356FT')"
1,"('1356FT', 'LEFT')"
1,"('CRANE', '3702FT')"
1,"('3702FT', 'FROM')"
1,"('DER,', '1446FT')"
1,"('1446FT', 'LEFT')"
1,"('CRANE', '3763FT')"
1,"('3763FT', 'FROM')"
1,"('DER,', '1316FT')"
1,"('1316FT', 'LEFT')"
1,"('CRANE', '3796FT')"
1,"('3796FT', 'FROM')"
1,"('DER,', '1410FT')"
1,"('1410FT', 'LEFT')"
1,"('(2024-AWP-7296-OE).', 'ALL')"
1,"('PUBLISHED.', '2411091312-2509171312EST')"
1,"('RWY', '2:')"
1,"('2:', 'TREE,')"
1,"('BEGINNING', '56')"
1,"('DER,', '239')"
1,"('TO', '1352')"
1,"('1352', 'FT')"
1,"('TO', '1402')"
1,"('1402', 'FT')"
1,"('TREE', '94')"
1,"('CENTERLINE,', '1416')"
1,"('1416', 'FT')"
1,"('WAYS,', 'TERRAINS')"
1,"('BEGINNING', '138')"
1,"('DER,', '48')"
1,"('TO', '1417')"
1,"('1417', 'FT')"
1,"('TREES,', 'TERRAINS')"
1,"('TO', '1409')"
1,"('1409', 'FT')"
1,"('TREE', '913')"
1,"('913', 'FT')"
1,"('DER,', '650')"
1,"('650', 'FT')"
1,"('CENTERLINE,', '1421')"
1,"('1421', 'FT')"
1,"('BEGINNING', '1000')"
1,"('TO', '1426')"
1,"('1426', 'FT')"
1,"('TREE', '1083')"
1,"('1083', 'FT')"
1,"('CENTERLINE,', '1433')"
1,"('1433', 'FT')"
1,"('TREE', '1084')"
1,"('DER,', '336')"
1,"('CENTERLINE,', '1434')"
1,"('BEGINNING', '1107')"
1,"('1107', 'FT')"
1,"('BEGINNING', 'FT')"
1,"('WV.', '1141')"
1,"('1141', 'FT')"
1,"('TO', '1438')"
1,"('1438', 'FT')"
1,"('TREE', '1199')"
1,"('1199', 'FT')"
1,"('CENTERLINE,', '1441')"
1,"('1441', 'FT')"
1,"('BEGINNING', '1201')"
1,"('TO', '1445')"
1,"('1445', 'FT')"
1,"('BEGINNING', '1288')"
1,"('1288', 'FT')"
1,"('BEGINNING', '4237')"
1,"('4237', 'FT')"
1,"('TO', '1471')"
1,"('1471', 'FT')"
1,"('BEGINNING', '4341')"
1,"('4341', 'FT')"
1,"('DER,', '623')"
1,"('TO', '1475')"
1,"('1475', 'FT')"
1,"('TREES,', 'TERRAIN')"
1,"('BEGINNING', '4508')"
1,"('4508', 'FT')"
1,"('TO', '1484')"
1,"('1484', 'FT')"
1,"('RWY', '20:')"
1,"('20:', 'TREES')"
1,"('TO', '1312')"
1,"('TERRAIN', '71')"
1,"('DER,', '363')"
1,"('363', 'FT')"
1,"('CENTERLINE,', '1297')"
1,"('TO', '1432')"
1,"('1432', 'FT')"
1,"('WAY,', 'POLE')"
1,"('TREE', '215')"
1,"('215', 'FT')"
1,"('CENTERLINE,', '1328')"
1,"('1328', 'FT')"
1,"('BEGINNING', '269')"
1,"('DER,', 'FT')"
1,"('WV.', 'ON')"
1,"('TO', '1338')"
1,"('CENTERLINE,', '1344')"
1,"('1344', 'FT')"
1,"('TREE', '629')"
1,"('CENTERLINE,', '1370')"
1,"('BEGINNING', '634')"
1,"('TO', '1376')"
1,"('1376', 'FT')"
1,"('TREE', '1773')"
1,"('DER,', '975')"
1,"('975', 'FT')"
1,"('CENTERLINE,', '1385')"
1,"('BEGINNING', '1798')"
1,"('1798', 'FT')"
1,"('TO', '1401')"
1,"('1401', 'FT')"
1,"('BEGINNING', '1869')"
1,"('1869', 'FT')"
1,"('DER,', '460')"
1,"('TO', '1406')"
1,"('1406', 'FT')"
1,"('BEGINNING', '1947')"
1,"('TO', '1434')"
1,"('BEGINNING', '1992')"
1,"('TO', '1447')"
1,"('1447', 'FT')"
1,"('BEGINNING', '2170')"
1,"('2170', 'FT')"
1,"('TO', '1464')"
1,"('1464', 'FT')"
1,"('BEGINNING', '2196')"
1,"('2196', 'FT')"
1,"('TO', '1440')"
1,"('1440', 'FT')"
1,"('BEGINNING', '2303')"
1,"('2303', 'FT')"
1,"('TO', '1485')"
1,"('BEGINNING', '3095')"
1,"('3095', 'FT')"
1,"('DER,', '118')"
1,"('TO', '1499')"
1,"('1499', 'FT')"
1,"('BEGINNING', '3155')"
1,"('3155', 'FT')"
1,"('FT', 'FT')"
1,"('WV.', 'FROM')"
1,"('TO', '1513')"
1,"('1513', 'FT')"
1,"('BEGINNING', '3196')"
1,"('3196', 'FT')"
1,"('TO', '1515')"
1,"('1515', 'FT')"
1,"('BEGINNING', '4415')"
1,"('4415', 'FT')"
1,"('DER,', '907')"
1,"('907', 'FT')"
1,"('TO', '1442')"
1,"('BEGINNING', '4443')"
1,"('4443', 'FT')"
1,"('DER,', '797')"
1,"('TO', '1461')"
1,"('1461', 'FT')"
1,"('BEGINNING', '4520')"
1,"('4520', 'FT')"
1,"('DER,', '986')"
1,"('TO', '1477')"
1,"('1477', 'FT')"
1,"('BEGINNING', '4546')"
1,"('4546', 'FT')"
1,"('TO', '1482')"
1,"('1482', 'FT')"
1,"('BEGINNING', '4638')"
1,"('4638', 'FT')"
1,"('TO', '1495')"
1,"('1495', 'FT')"
1,"('BEGINNING', '4958')"
1,"('4958', 'FT')"
1,"('DER,', '597')"
1,"('597', 'FT')"
1,"('TO', '1507')"
1,"('1507', 'FT')"
1,"('BEGINNING', '5041')"
1,"('5041', 'FT')"
1,"('DER,', '500')"
1,"('TO', '1508')"
1,"('BEGINNING', '5067')"
1,"('5067', 'FT')"
1,"('TO', '1528')"
1,"('1528', 'FT')"
1,"('BEGINNING', '5574')"
1,"('5574', 'FT')"
1,"('DER,', '98')"
1,"('1B...', 'DELETE')"
1,"('COUNTY', 'ALTIMETER')"
1,"('(ASR', '1261762)')"
1,"('1261762)', '375924.90N0920606.50W')"
1,"('375924.90N0920606.50W', '(14.0NM')"
1,"('(14.0NM', 'WNW')"
1,"('WNW', 'K07)')"
1,"('K07)', '1441.6FT')"
1,"('1441.6FT', '(259.8FT')"
1,"('UNKNOWN)', '391803.21N0794146.43W')"
1,"('391803.21N0794146.43W', '(14.1NM')"
1,"('(14.1NM', 'SEE')"
1,"('SEE', '70D)')"
1,"('70D)', '1804FT')"
1,"('1804FT', '(117FT')"
1,"('(ASR', '1276818)')"
1,"('1276818)', '374626.10N0980140.50W')"
1,"('374626.10N0980140.50W', '(7.8NM')"
1,"('(7.8NM', 'NE')"
1,"('NE', '9K8)')"
1,"('9K8)', '1835.6FT')"
1,"('1835.6FT', '(269.7FT')"
1,"('06', 'LEFT')"
1,"('(ASR', '1038133)')"
1,"('1038133)', '375942.80N0873233.60W')"
1,"('375942.80N0873233.60W', '(2.7NM')"
1,"('ESE', '3EV)')"
1,"('3EV)', '579.1FT')"
1,"('579.1FT', '(188.0FT')"
1,"('(188.0FT', 'AGL)')"
1,"('UNKNOWN)', '385456N0814940W')"
1,"('385456N0814940W', '(.92NM')"
1,"('(.92NM', 'S')"
1,"('RWY', '04)')"
1,"('04)', '838FT')"
1,"('838FT', '(203FT')"
1,"('(203FT', 'AGL)')"
1,"('READ:', 'RADAR')"
1,"('ENTRY', 'AT')"
1,"('AT', 'NOOXX.')"
1,"('NOOXX.', 'DME')"
1,"('DME', 'OR')"
1,"('OR', 'RADAR')"
1,"('RADAR', 'REQUIRED.')"
1,"('26A.', 'ILS')"
1,"('UNKNOWN)', '382223.09N0841653.83W')"
1,"('382223.09N0841653.83W', '(0.40NM')"
1,"('(0.40NM', 'N')"
1,"('N', '0I8)')"
1,"('0I8)', '805FT')"
1,"('805FT', '(91FT')"
1,"('(91FT', 'AGL)')"
1,"('AS', '4.7NM')"
1,"('4.7NM', 'RADIUS')"
1,"('OF', '402013N0850611W')"
1,"('402013N0850611W', '(8NM')"
1,"('(8NM', 'SW')"
1,"('SW', 'PLD)')"
1,"('PLD)', '1540FT')"
1,"('1540FT', '(499FT')"
1,"('AERODROME', 'KBLV')"
1,"('KBLV', 'TACAN')"
1,"('TACAN', 'UNMONITORED')"
1,"('A5213/24', 'NOTAMC')"
1,"('NOTAMC', 'A5212/24')"
1,"('A5212/24', 'Q)')"
1,"('Q)', 'KZDC/QMRXX/IV/NBO/A/000/999/3857N07728W005')"
1,"('KZDC/QMRXX/IV/NBO/A/000/999/3857N07728W005', 'A)')"
1,"('A)', 'KIAD')"
1,"('KIAD', 'B)')"
1,"('B)', '2411250248')"
1,"('2411250248', 'E)')"
1,"('E)', 'IAD')"
1,"('RWY', '01C/19C')"
1,"('01C/19C', 'CLSD')"
1,"('(ASR', '1281187)')"
1,"('1281187)', '375545.50N0884518.90W')"
1,"('375545.50N0884518.90W', '(9.7NM')"
1,"('ESE', 'H96)')"
1,"('H96)', '752.0FT')"
1,"('752.0FT', '(259.8FT')"
1,"('MO.', 'LINDBERGH')"
1,"('24,', '300-1')"
1,"('30L,', '300-1')"
1,"('PUBLISHED.', '2408051650-2608051645EST')"
1,"('SOD', 'AREA')"
1,"('AREA', 'RESTRICTED')"
1,"('A', 'MAXIMUM')"
1,"('MAXIMUM', 'TAKEOFF')"
1,"('TAKEOFF', 'WEIGHT')"
1,"('WEIGHT', 'OF')"
1,"('OF', '23,000')"
1,"('23,000', 'LBS.')"
1,"('LBS.', 'SOD')"
1,"('SOD', 'DIMENSIONS')"
1,"('DIMENSIONS', ""82'"")"
1,"(""82'"", 'X')"
1,"('X', ""72'."")"
1,"('(ASR', '1035813)')"
1,"('1035813)', '391407.10N0770208.00W')"
1,"('391407.10N0770208.00W', '(5.3NM')"
1,"('E', 'W50)')"
1,"('W50)', '997.0FT')"
1,"('997.0FT', '(497.0FT')"
1,"('SPECIAL', 'SOUTHERN')"
1,"('SOUTHERN', 'OHIO')"
1,"('OHIO', 'RGNL')"
1,"('RGNL', 'MEDICAL')"
1,"('MEDICAL', 'CENTER,')"
1,"('CENTER,', 'PORTSMOUTH,')"
1,"('OH.', 'COPTER')"
1,"('(GPS)', '135,')"
1,"('135,', 'ORIG...')"
1,"('ORIG...', 'TERMINAL')"
1,"('ROUTE', 'UVUYA')"
1,"('UVUYA', '(IF/IAF)')"
1,"('(IF/IAF)', 'TO')"
1,"('TO', 'KISBE')"
1,"('KISBE', '(FAF)')"
1,"('(FAF)', 'MINIMUM')"
1,"('ALTITUDE', '2600.')"
1,"('2600.', '2407011437-2607011437EST')"
1,"('IAP', 'POTOMAC')"
1,"('POTOMAC', 'AIRFIELD,')"
1,"('AIRFIELD,', 'FRIENDLY,')"
1,"('FRIENDLY,', 'MD.')"
1,"('6,', 'ORIG-A...')"
1,"('ORIG-A...', 'DELETE')"
1,"('NIGHT.', 'PBN')"
1,"('6,', 'ORIG-B.')"
1,"('LCTD', ""240'"")"
1,"(""240'"", 'NW')"
1,"('HELIPAD,', ""79'"")"
1,"(""79'"", 'MSL')"
1,"('(ASR', '1287538)')"
1,"('1287538)', '383948.30N0815121.90W')"
1,"('383948.30N0815121.90W', '(16.2NM')"
1,"('S', 'I18)')"
1,"('I18)', '1356.6FT')"
1,"('1356.6FT', '(308.1FT')"
1,"('B', 'SIGNS')"
1,"('SIGNS', 'NOT')"
1,"('(ASR', '1028168)')"
1,"('1028168)', '382407.00N0890809.00W')"
1,"('382407.00N0890809.00W', '(7.1NM')"
1,"('ENL)', '1033.5FT')"
1,"('1033.5FT', '(498.7FT')"
1,"('MDA', '1320/HAA')"
1,"('1320/HAA', '856.')"
1,"('856.', '2408301730-2608311730EST')"
1,"('RWY', '8:')"
1,"('8:', 'TREE')"
1,"('TREE', '35')"
1,"('FT', 'AGL/3325')"
1,"('AGL/3325', 'FT')"
1,"('POLE', '236')"
1,"('FT', 'AGL/3340')"
1,"('AGL/3340', 'FT')"
1,"('17:', 'TERRAIN')"
1,"('TERRAIN', '3')"
1,"('CENTERLINE,', '3326')"
1,"('3326', 'FT')"
1,"('FT', 'AGL/3328')"
1,"('AGL/3328', 'FT')"
1,"('INDICATOR', '546')"
1,"('FT', 'AGL/3344')"
1,"('AGL/3344', 'FT')"
1,"('BUILDING', '546')"
1,"('FT', 'AGL/3348')"
1,"('AGL/3348', 'FT')"
1,"('ANTENNA', '584')"
1,"('POLE', '1166')"
1,"('1166', 'FT')"
1,"('CENTERLINE,', '35')"
1,"('FT', 'AGL/3357')"
1,"('AGL/3357', 'FT')"
1,"('26:', 'SIGNS')"
1,"('SIGNS', 'BEGINNING')"
1,"('BEGINNING', '35')"
1,"('KS.', 'SIGN')"
1,"('SIGN', '125')"
1,"('FT', 'AGL/3329')"
1,"('AGL/3329', 'FT')"
1,"('ANTENNA,', 'BUILDING,')"
1,"('BEGINNING', '384')"
1,"('WAY', '526')"
1,"('CENTERLINE,', '3341')"
1,"('3341', 'FT')"
1,"('BEGINNING', '574')"
1,"('574', 'FT')"
1,"('FT', 'AGL/3367')"
1,"('AGL/3367', 'FT')"
1,"('BEGINNING', '578')"
1,"('DER,', '406')"
1,"('NAVAID,', 'TREES,')"
1,"('BEGINNING', '623')"
1,"('BEGINNING', '1218')"
1,"('1218', 'FT')"
1,"('TO', '47')"
1,"('FT', 'AGL/3374')"
1,"('AGL/3374', 'FT')"
1,"('TREE', '1992')"
1,"('FT', 'AGL/3375')"
1,"('AGL/3375', 'FT')"
1,"('TREE', '2023')"
1,"('TREE', '2057')"
1,"('2057', 'FT')"
1,"('DER,', '236')"
1,"('CENTERLINE,', '57')"
1,"('FT', 'AGL/3384')"
1,"('AGL/3384', 'FT')"
1,"('TREE', '2189')"
1,"('2189', 'FT')"
1,"('DER,', '74')"
1,"('FT', 'AGL/3385')"
1,"('AGL/3385', 'FT')"
1,"('KS.', 'MSL.')"
1,"('35:', 'SIGN')"
1,"('SIGN', '20')"
1,"('SPECIAL', 'GUNNISON-CRESTED')"
1,"('CO.', 'ILS/DME')"
1,"('ILS/DME', '(FMS)')"
1,"('(FMS)', 'RWY')"
1,"('6,', 'ORIG...')"
1,"('ORIG...', 'ALTERNATE')"
1,"('ILS:', 'STANDARD.')"
1,"('STANDARD.', 'LOC:')"
1,"('900-2', '1/2.')"
1,"('1/2.', 'RWY')"
1,"('AUTHORIZED.', 'KEEZR')"
1,"('KEEZR', 'I-GUC')"
1,"('I-GUC', '16.11')"
1,"('16.11', 'DME.')"
1,"('DME.', 'PLATO')"
1,"('PLATO', 'I-GUC')"
1,"('I-GUC', '7.89')"
1,"('7.89', 'DME.')"
1,"('DME.', 'TERMINAL')"
1,"('FROM', 'I-GUC')"
1,"('I-GUC', '20.9')"
1,"('20.9', 'DME')"
1,"('DME', '(F242T)')"
1,"('(F242T)', 'TO')"
1,"('TO', 'KEEZR')"
1,"('KEEZR', 'MINIMUM')"
1,"('ALTITUDE', '11400.')"
1,"('11400.', 'TERMINAL')"
1,"('FROM', 'KEEZR')"
1,"('KEEZR', 'TO')"
1,"('TO', 'GS')"
1,"('GS', 'INCPT:')"
1,"('INCPT:', 'MINIMUM')"
1,"('ALTITUDE', '10300.')"
1,"('10300.', 'MIN')"
1,"('MIN', 'GS')"
1,"('GS', 'INCPT')"
1,"('INCPT', '10300.')"
1,"('10300.', 'TCH')"
1,"('TCH', '49')"
1,"('49', 'FT.')"
1,"('FT.', '2405081448-2511271448EST')"
1,"('28L', 'LOC/DME')"
1,"('OF', '353444N0773748W.')"
1,"('353444N0773748W.', 'AP')"
1,"('INCLUDE', 'GWW,')"
1,"('GWW,', 'RWI,')"
1,"('RWI,', 'MCZ,')"
1,"('MCZ,', 'OCW,')"
1,"('OCW,', 'DPL,')"
1,"('DPL,', 'JNX.')"
1,"('(ASN', '2012-AWP-7567-OE)')"
1,"('2012-AWP-7567-OE)', '380144N1214653W')"
1,"('380144N1214653W', '(10.5NM')"
1,"('(10.5NM', 'SSW')"
1,"('O88)', '282FT')"
1,"('282FT', '(278FT')"
1,"('(278FT', 'AGL)')"
1,"('A6164/24', 'NOTAMC')"
1,"('NOTAMC', 'A6163/24')"
1,"('A6163/24', 'Q)')"
1,"('B)', '2411250903')"
1,"('2411250903', 'E)')"
1,"('(ASR', '1064075)')"
1,"('1064075)', '382752.90N0973728.30W')"
1,"('382752.90N0973728.30W', '(7.4NM')"
1,"('MPR)', '1869.1FT')"
1,"('1869.1FT', '(336.9FT')"
